ticker,volume,open,close,high,low,window_start,transactions
O:AAL251219C00012000,62,3.95,3.9,3.95,3.68,1765861200000000000,10
O:AAL251219C00012500,25,3.13,3.3,3.46,3.13,1765861200000000000,7
O:AAL251219C00013000,246,2.31,3.05,3.05,2.31,1765861200000000000,40
O:AAL251219C00013500,30,2,2.51,2.51,2,1765861200000000000,10
O:AAL251219C00014000,538,1.39,2.1,2.1,1.39,1765861200000000000,82
O:AAL251219C00014500,225,0.98,1.52,1.6,0.98,1765861200000000000,50
O:AAL251219C00015000,5521,0.49,1.06,1.14,0.48,1765861200000000000,461
O:AAL251219C00015500,2475,0.23,0.62,0.68,0.22,1765861200000000000,359
O:AAL251219C00016000,11163,0.09,0.29,0.36,0.06,1765861200000000000,801
O:AAL251219C00016500,1395,0.03,0.12,0.15,0.02,1765861200000000000,184
O:AAL251219C00017000,2054,0.02,0.04,0.05,0.01,1765861200000000000,141
O:AAL251219C00017500,152,0.01,0.02,0.04,0.01,1765861200000000000,17
O:AAL251219C00018000,50,0.01,0.01,0.04,0.01,1765861200000000000,3
O:AAL251219C00019000,9,0.02,0.01,0.02,0.01,1765861200000000000,6
O:AAL251219C00022000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:AAL251219C00025000,31,0.01,0.01,0.01,0.01,1765861200000000000,11
O:AAL251219P00007000,1,0.02,0.02,0.02,0.02,1765861200000000000,1
O:AAL251219P00010000,5,0.01,0.01,0.01,0.01,1765861200000000000,1
O:AAL251219P00011500,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:AAL251219P00012000,14,0.01,0.01,0.01,0.01,1765861200000000000,10
O:AAL251219P00012500,95,0.01,0.01,0.01,0.01,1765861200000000000,3
O:AAL251219P00013000,622,0.01,0.01,0.01,0.01,1765861200000000000,28
O:AAL251219P00013500,865,0.01,0.01,0.02,0.01,1765861200000000000,47
O:AAL251219P00014000,468,0.02,0.02,0.03,0.01,1765861200000000000,51
O:AAL251219P00014500,1723,0.07,0.03,0.08,0.02,1765861200000000000,83
O:AAL251219P00015000,3979,0.14,0.05,0.17,0.04,1765861200000000000,274
O:AAL251219P00015500,2823,0.35,0.11,0.37,0.1,1765861200000000000,288
O:AAL251219P00016000,873,0.7,0.3,0.7,0.25,1765861200000000000,130
O:AAL251219P00016500,109,1.07,0.6,1.07,0.57,1765861200000000000,18
O:AAL251219P00017000,63,1.09,1.05,1.25,1.05,1765861200000000000,8
O:AAL251219P00017500,1,1.79,1.79,1.79,1.79,1765861200000000000,1
O:AAL251219P00018000,148,2.3,1.96,2.42,1.96,1765861200000000000,24
O:AAL251219P00019000,18,3.84,2.99,3.84,2.99,1765861200000000000,15
O:AAL251219P00020000,1,4.39,4.39,4.39,4.39,1765861200000000000,1
O:AAL251219P00021000,6,5.71,5.34,5.71,5.07,1765861200000000000,5
O:AAL251219P00024000,4,8.86,8.8,8.86,8.53,1765861200000000000,3
O:AAL251226C00005000,2,10.53,10.79,10.79,10.53,1765861200000000000,2
O:AAL251226C00006000,1,9.55,9.55,9.55,9.55,1765861200000000000,1
O:AAL251226C00008000,2,7.2,7.61,7.61,7.2,1765861200000000000,2
O:AAL251226C00011000,2,4.79,4.66,4.79,4.66,1765861200000000000,2
O:AAL251226C00012000,50,3.85,3.85,3.85,3.85,1765861200000000000,1
O:AAL251226C00012500,105,3.33,3.3,3.44,3.25,1765861200000000000,7
O:AAL251226C00013000,61,2.7,2.85,3.04,2.7,1765861200000000000,10
O:AAL251226C00013500,17,2.5,2.43,2.52,2.41,1765861200000000000,7
O:AAL251226C00014000,198,1.33,2.09,2.1,1.33,1765861200000000000,21
O:AAL251226C00014500,124,1.02,1.61,1.61,1,1765861200000000000,35
O:AAL251226C00015000,587,0.64,1.11,1.18,0.6,1765861200000000000,140
O:AAL251226C00015500,391,0.33,0.76,0.76,0.33,1765861200000000000,127
O:AAL251226C00016000,1642,0.18,0.41,0.46,0.15,1765861200000000000,221
O:AAL251226C00016500,1022,0.07,0.21,0.25,0.07,1765861200000000000,99
O:AAL251226C00017000,712,0.05,0.1,0.11,0.05,1765861200000000000,59
O:AAL251226C00017500,62,0.05,0.04,0.05,0.01,1765861200000000000,16
O:AAL251226C00018000,113,0.02,0.03,0.03,0.02,1765861200000000000,5
O:AAL251226C00019000,10,0.02,0.02,0.02,0.02,1765861200000000000,1
O:AAL251226P00008000,2,0.04,0.02,0.04,0.02,1765861200000000000,2
O:AAL251226P00010000,5,0.02,0.02,0.02,0.02,1765861200000000000,1
O:AAL251226P00011000,9,0.02,0.02,0.02,0.01,1765861200000000000,5
O:AAL251226P00012000,22,0.01,0.01,0.02,0.01,1765861200000000000,7
O:AAL251226P00012500,20,0.03,0.01,0.03,0.01,1765861200000000000,11
O:AAL251226P00013000,30,0.03,0.02,0.03,0.01,1765861200000000000,8
O:AAL251226P00013500,35,0.01,0.03,0.03,0.01,1765861200000000000,9
O:AAL251226P00014000,94,0.05,0.03,0.05,0.03,1765861200000000000,24
O:AAL251226P00014500,271,0.13,0.06,0.13,0.05,1765861200000000000,32
O:AAL251226P00015000,391,0.27,0.1,0.27,0.1,1765861200000000000,58
O:AAL251226P00015500,401,0.48,0.23,0.48,0.2,1765861200000000000,57
O:AAL251226P00016000,288,0.64,0.41,0.7,0.38,1765861200000000000,68
O:AAL251226P00016500,30,1.28,0.96,1.28,0.75,1765861200000000000,10
O:AAL251226P00017000,226,1.51,1.06,1.51,1.06,1765861200000000000,5
O:AAL251226P00017500,31,2.19,1.55,2.19,1.5,1765861200000000000,8
O:AAL251226P00018000,7,2.78,1.92,2.8,1.92,1765861200000000000,6
O:AAL251226P00019000,32,3.73,2.99,3.73,2.99,1765861200000000000,16
O:AAL251226P00020000,8,4.65,4.5,4.8,4.5,1765861200000000000,6
O:AAL260102C00011500,3,4.32,4.33,4.33,4.32,1765861200000000000,3
O:AAL260102C00012000,2,3.8,3.81,3.81,3.8,1765861200000000000,2
O:AAL260102C00012500,21,3.3,3.5,3.5,3.3,1765861200000000000,6
O:AAL260102C00013000,3,2.64,2.65,2.65,2.64,1765861200000000000,2
O:AAL260102C00013500,9,2,2.36,2.51,2,1765861200000000000,7
O:AAL260102C00014000,63,1.65,1.97,1.97,1.55,1765861200000000000,10
O:AAL260102C00014500,54,1.21,1.48,1.58,1.21,1765861200000000000,10
O:AAL260102C00015000,251,0.7,1.25,1.25,0.7,1765861200000000000,52
O:AAL260102C00015500,183,0.44,0.7,0.85,0.41,1765861200000000000,44
O:AAL260102C00016000,378,0.25,0.56,0.56,0.25,1765861200000000000,67
O:AAL260102C00016500,209,0.15,0.33,0.34,0.15,1765861200000000000,40
O:AAL260102C00017000,117,0.12,0.2,0.2,0.11,1765861200000000000,42
O:AAL260102C00017500,23,0.11,0.1,0.11,0.08,1765861200000000000,13
O:AAL260102C00018000,17,0.07,0.05,0.11,0.02,1765861200000000000,17
O:AAL260102C00018500,4,0.02,0.04,0.08,0.02,1765861200000000000,4
O:AAL260102C00019000,8,0.06,0.05,0.06,0.05,1765861200000000000,8
O:AAL260102C00025000,4,0.04,0.02,0.05,0.02,1765861200000000000,4
O:AAL260102P00006000,2,0.04,0.02,0.04,0.02,1765861200000000000,2
O:AAL260102P00011500,6,0.05,0.02,0.09,0.02,1765861200000000000,6
O:AAL260102P00012000,2,0.03,0.01,0.03,0.01,1765861200000000000,2
O:AAL260102P00012500,2,0.03,0.06,0.06,0.03,1765861200000000000,2
O:AAL260102P00013000,17,0.5,0.03,0.5,0.02,1765861200000000000,4
O:AAL260102P00013500,41,0.05,0.05,0.05,0.03,1765861200000000000,7
O:AAL260102P00014000,368,0.07,0.06,0.08,0.05,1765861200000000000,20
O:AAL260102P00014500,99,0.16,0.09,0.16,0.09,1765861200000000000,17
O:AAL260102P00015000,221,0.28,0.16,0.3,0.16,1765861200000000000,23
O:AAL260102P00015500,95,0.45,0.32,0.45,0.31,1765861200000000000,27
O:AAL260102P00016000,263,0.75,0.47,0.82,0.47,1765861200000000000,51
O:AAL260102P00016500,7,0.9,0.8,0.9,0.8,1765861200000000000,2
O:AAL260102P00017000,2,1.3,1.34,1.34,1.3,1765861200000000000,2
O:AAL260102P00017500,2,1.79,1.77,1.79,1.77,1765861200000000000,2
O:AAL260102P00018000,29,2.14,2.14,2.14,2.14,1765861200000000000,1
O:AAL260102P00018500,5,2.87,2.89,3.17,2.79,1765861200000000000,5
O:AAL260109C00012000,2,3.5,3.9,3.9,3.5,1765861200000000000,2
O:AAL260109C00013000,2,2.66,2.87,2.87,2.66,1765861200000000000,2
O:AAL260109C00014000,10,1.93,2.01,2.01,1.93,1765861200000000000,4
O:AAL260109C00014500,23,1.21,1.51,1.62,1.21,1765861200000000000,9
O:AAL260109C00015000,120,1,1.38,1.38,0.9,1765861200000000000,25
O:AAL260109C00015500,159,0.72,0.99,0.99,0.57,1765861200000000000,33
O:AAL260109C00016000,451,0.47,0.72,0.72,0.4,1765861200000000000,61
O:AAL260109C00016500,125,0.31,0.47,0.47,0.31,1765861200000000000,22
O:AAL260109C00017000,39,0.24,0.28,0.3,0.22,1765861200000000000,7
O:AAL260109C00017500,63,0.17,0.19,0.2,0.15,1765861200000000000,15
O:AAL260109C00018000,10,0.11,0.11,0.11,0.1,1765861200000000000,5
O:AAL260109C00019000,51,0.06,0.07,0.07,0.06,1765861200000000000,2
O:AAL260109C00020000,9,0.09,0.09,0.09,0.09,1765861200000000000,1
O:AAL260109C00024000,2,0.04,0.03,0.04,0.03,1765861200000000000,2
O:AAL260109P00006000,2,0.04,0.02,0.04,0.02,1765861200000000000,2
O:AAL260109P00010000,2,0.04,0.02,0.04,0.02,1765861200000000000,2
O:AAL260109P00011500,200,0.04,0.03,0.04,0.03,1765861200000000000,3
O:AAL260109P00012000,7,0.04,0.04,0.04,0.03,1765861200000000000,5
O:AAL260109P00012500,1,0.04,0.04,0.04,0.04,1765861200000000000,1
O:AAL260109P00013000,3,0.07,0.01,0.07,0.01,1765861200000000000,3
O:AAL260109P00013500,1,0.1,0.1,0.1,0.1,1765861200000000000,1
O:AAL260109P00014000,40,0.18,0.13,0.22,0.12,1765861200000000000,13
O:AAL260109P00014500,18,0.23,0.18,0.24,0.17,1765861200000000000,14
O:AAL260109P00015000,74,0.45,0.25,0.45,0.25,1765861200000000000,23
O:AAL260109P00015500,57,0.62,0.43,0.62,0.43,1765861200000000000,13
O:AAL260109P00016000,66,0.81,0.6,0.82,0.6,1765861200000000000,9
O:AAL260109P00016500,3,0.95,0.87,0.95,0.87,1765861200000000000,2
O:AAL260109P00017000,36,1.65,1.44,1.65,1.44,1765861200000000000,3
O:AAL260109P00020000,1,4,4,4,4,1765861200000000000,1
O:AAL260109P00022000,1,6.13,6.13,6.13,6.13,1765861200000000000,1
O:AAL260109P00023000,1,7.52,7.52,7.52,7.52,1765861200000000000,1
O:AAL260116C00001000,2,15.29,15.29,15.29,15.29,1765861200000000000,1
O:AAL260116C00003000,2,13.3,13.3,13.3,13.3,1765861200000000000,1
O:AAL260116C00008000,5,8,8,8,8,1765861200000000000,3
O:AAL260116C00009000,1,6.61,6.61,6.61,6.61,1765861200000000000,1
O:AAL260116C00010000,27,5.5,5.63,5.99,5.5,1765861200000000000,9
O:AAL260116C00011000,21,4.5,5.07,5.07,4.5,1765861200000000000,3
O:AAL260116C00012000,50,3.45,4.15,4.15,3.45,1765861200000000000,19
O:AAL260116C00013000,184,2.48,3.1,3.22,2.48,1765861200000000000,44
O:AAL260116C00014000,1756,1.65,2.2,2.28,1.65,1765861200000000000,145
O:AAL260116C00015000,2538,0.99,1.43,1.51,0.97,1765861200000000000,345
O:AAL260116C00016000,5177,0.52,0.82,0.86,0.5,1765861200000000000,305
O:AAL260116C00017000,5241,0.24,0.41,0.45,0.24,1765861200000000000,257
O:AAL260116C00018000,385,0.11,0.2,0.21,0.1,1765861200000000000,81
O:AAL260116C00019000,143,0.04,0.1,0.12,0.04,1765861200000000000,59
O:AAL260116C00020000,652,0.04,0.06,0.06,0.03,1765861200000000000,32
O:AAL260116C00021000,13,0.02,0.04,0.04,0.02,1765861200000000000,13
O:AAL260116C00023000,1,0.03,0.03,0.03,0.03,1765861200000000000,1
O:AAL260116C00030000,9,0.02,0.02,0.03,0.02,1765861200000000000,9
O:AAL260116P00004000,2,0.04,0.01,0.04,0.01,1765861200000000000,2
O:AAL260116P00009000,14,0.02,0.02,0.02,0.02,1765861200000000000,6
O:AAL260116P00010000,73,0.02,0.01,0.02,0.01,1765861200000000000,4
O:AAL260116P00011000,118,0.03,0.02,0.03,0.02,1765861200000000000,7
O:AAL260116P00012000,231,0.06,0.04,0.06,0.04,1765861200000000000,24
O:AAL260116P00013000,180,0.1,0.08,0.12,0.08,1765861200000000000,34
O:AAL260116P00014000,1049,0.26,0.19,0.26,0.16,1765861200000000000,143
O:AAL260116P00015000,1905,0.52,0.38,0.52,0.34,1765861200000000000,169
O:AAL260116P00016000,314,1.03,0.75,1.04,0.71,1765861200000000000,42
O:AAL260116P00017000,69,1.75,1.32,1.75,1.32,1765861200000000000,7
O:AAL260116P00027000,2,11.34,11.64,11.64,11.34,1765861200000000000,2
O:AAL260123C00013000,3,3.1,3.1,3.2,3.1,1765861200000000000,3
O:AAL260123C00014000,22,1.98,2.07,2.28,1.98,1765861200000000000,6
O:AAL260123C00014500,10,1.52,1.75,1.91,1.42,1765861200000000000,7
O:AAL260123C00015000,1045,1.19,1.61,1.61,1.19,1765861200000000000,21
O:AAL260123C00015500,222,0.91,1.23,1.3,0.88,1765861200000000000,30
O:AAL260123C00016000,79,0.77,0.84,1,0.64,1765861200000000000,16
O:AAL260123C00016500,44,0.42,0.79,0.79,0.42,1765861200000000000,14
O:AAL260123C00017000,67,0.3,0.6,0.6,0.3,1765861200000000000,10
O:AAL260123C00017500,38,0.35,0.19,0.35,0.19,1765861200000000000,2
O:AAL260123C00018000,5,0.3,0.3,0.3,0.3,1765861200000000000,1
O:AAL260123C00019000,15,0.15,0.2,0.2,0.14,1765861200000000000,3
O:AAL260123C00020000,121,0.08,0.1,0.1,0.02,1765861200000000000,3
O:AAL260123C00021000,1,0.09,0.09,0.09,0.09,1765861200000000000,1
O:AAL260123C00023000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:AAL260123P00012000,6,0.06,0.06,0.06,0.06,1765861200000000000,1
O:AAL260123P00013000,19,0.17,0.16,0.17,0.14,1765861200000000000,6
O:AAL260123P00013500,51,0.17,0.22,0.22,0.17,1765861200000000000,2
O:AAL260123P00014000,89,0.36,0.28,0.36,0.27,1765861200000000000,14
O:AAL260123P00014500,38,0.45,0.33,0.45,0.17,1765861200000000000,5
O:AAL260123P00015000,26,0.62,0.52,0.71,0.52,1765861200000000000,10
O:AAL260123P00015500,19,0.95,0.66,0.95,0.66,1765861200000000000,3
O:AAL260123P00016000,7,1.08,1.01,1.08,1.01,1765861200000000000,2
O:AAL260123P00016500,3,1.27,1.27,1.27,1.27,1765861200000000000,1
O:AAL260123P00025000,1,9.69,9.69,9.69,9.69,1765861200000000000,1
O:AAL260130C00013000,2,3.27,3.18,3.27,3.18,1765861200000000000,2
O:AAL260130C00014000,1,2.15,2.15,2.15,2.15,1765861200000000000,1
O:AAL260130C00014500,82,1.53,2,2.01,1.53,1765861200000000000,7
O:AAL260130C00015000,39,1.3,1.31,1.68,1.3,1765861200000000000,9
O:AAL260130C00015500,165,0.97,1.33,1.38,0.97,1765861200000000000,18
O:AAL260130C00016000,157,0.78,1.08,1.11,0.78,1765861200000000000,16
O:AAL260130C00016500,7,0.68,0.87,0.94,0.68,1765861200000000000,4
O:AAL260130C00017000,14,0.6,0.63,0.63,0.55,1765861200000000000,5
O:AAL260130C00017500,151,0.32,0.53,0.53,0.32,1765861200000000000,11
O:AAL260130C00018000,76,0.76,0.31,0.76,0.29,1765861200000000000,4
O:AAL260130C00018500,1,0.22,0.22,0.22,0.22,1765861200000000000,1
O:AAL260130C00019000,9,0.22,0.22,0.25,0.22,1765861200000000000,3
O:AAL260130C00019500,3,0.02,0.15,0.15,0.02,1765861200000000000,3
O:AAL260130C00020000,55,0.1,0.1,0.1,0.1,1765861200000000000,1
O:AAL260130C00021000,1,0.07,0.07,0.07,0.07,1765861200000000000,1
O:AAL260130P00012000,10,0.13,0.13,0.13,0.13,1765861200000000000,1
O:AAL260130P00013500,1,0.31,0.31,0.31,0.31,1765861200000000000,1
O:AAL260130P00014000,24,0.35,0.37,0.37,0.26,1765861200000000000,5
O:AAL260130P00014500,1,0.61,0.61,0.61,0.61,1765861200000000000,1
O:AAL260130P00015000,26,0.69,0.57,0.69,0.57,1765861200000000000,3
O:AAL260130P00015500,2,0.82,0.75,0.82,0.75,1765861200000000000,2
O:AAL260130P00016000,1,1.25,1.25,1.25,1.25,1765861200000000000,1
O:AAL260130P00016500,13,1.51,1.45,1.56,1.41,1765861200000000000,4
O:AAL260130P00017000,1,1.73,1.73,1.73,1.73,1765861200000000000,1
O:AAL260130P00017500,1,2.08,2.08,2.08,2.08,1765861200000000000,1
O:AAL260220C00010000,3,6,6.05,6.05,6,1765861200000000000,3
O:AAL260220C00011000,27,4.88,5,5,4.88,1765861200000000000,3
O:AAL260220C00012000,85,3.85,4.2,4.2,3.85,1765861200000000000,9
O:AAL260220C00013000,180,2.87,3.43,3.43,2.87,1765861200000000000,22
O:AAL260220C00014000,291,2,2.61,2.61,2,1765861200000000000,29
O:AAL260220C00015000,496,1.35,1.9,1.9,1.35,1765861200000000000,73
O:AAL260220C00016000,623,0.92,1.26,1.34,0.86,1765861200000000000,64
O:AAL260220C00017000,377,0.61,0.88,0.88,0.61,1765861200000000000,46
O:AAL260220C00018000,345,0.42,0.53,0.55,0.42,1765861200000000000,24
O:AAL260220C00019000,29,0.34,0.35,0.35,0.3,1765861200000000000,8
O:AAL260220C00020000,47,0.15,0.22,0.22,0.15,1765861200000000000,11
O:AAL260220C00021000,257,0.09,0.12,0.12,0.09,1765861200000000000,7
O:AAL260220C00022000,1,0.07,0.07,0.07,0.07,1765861200000000000,1
O:AAL260220C00026000,10,0.02,0.02,0.02,0.02,1765861200000000000,1
O:AAL260220P00006000,4,0.04,0.02,0.04,0.02,1765861200000000000,4
O:AAL260220P00009000,10,0.04,0.04,0.04,0.04,1765861200000000000,1
O:AAL260220P00010000,2,0.05,0.07,0.07,0.05,1765861200000000000,2
O:AAL260220P00011000,15,0.1,0.03,0.1,0.03,1765861200000000000,4
O:AAL260220P00012000,325,0.17,0.14,0.17,0.14,1765861200000000000,23
O:AAL260220P00013000,457,0.31,0.25,0.31,0.23,1765861200000000000,43
O:AAL260220P00014000,281,0.6,0.44,0.6,0.42,1765861200000000000,55
O:AAL260220P00015000,585,0.88,0.72,0.88,0.71,1765861200000000000,86
O:AAL260220P00016000,283,1.34,1.16,1.34,1.16,1765861200000000000,27
O:AAL260220P00017000,255,2,1.72,2,1.7,1765861200000000000,21
O:AAL260220P00019000,58,3.62,3.3,3.62,3.3,1765861200000000000,5
O:AAL260220P00022000,1,6.04,6.04,6.04,6.04,1765861200000000000,1
O:AAL260220P00023000,2,7.12,6.89,7.12,6.89,1765861200000000000,2
O:AAL260220P00024000,2,8.29,8.45,8.45,8.29,1765861200000000000,2
O:AAL260320C00005000,2,11,11,11,11,1765861200000000000,1
O:AAL260320C00008000,3,7.65,7.91,7.91,7.65,1765861200000000000,3
O:AAL260320C00009000,3,7.2,8.45,8.45,7.2,1765861200000000000,2
O:AAL260320C00010000,16,5.75,5.99,6,5.55,1765861200000000000,5
O:AAL260320C00011000,1,4.76,4.76,4.76,4.76,1765861200000000000,1
O:AAL260320C00012000,11,4,4.31,4.31,3.8,1765861200000000000,9
O:AAL260320C00013000,177,3,3.32,3.54,3,1765861200000000000,27
O:AAL260320C00014000,153,2.36,2.74,2.8,2.36,1765861200000000000,26
O:AAL260320C00015000,387,1.57,2.07,2.1,1.57,1765861200000000000,51
O:AAL260320C00016000,860,1.16,1.54,1.54,1.16,1765861200000000000,31
O:AAL260320C00017000,147,0.79,1.08,1.12,0.79,1765861200000000000,27
O:AAL260320C00018000,98,0.6,0.76,0.78,0.6,1765861200000000000,14
O:AAL260320C00019000,26,0.4,0.5,0.51,0.4,1765861200000000000,7
O:AAL260320C00020000,208,0.25,0.36,0.36,0.25,1765861200000000000,13
O:AAL260320C00021000,20,0.24,0.24,0.24,0.24,1765861200000000000,1
O:AAL260320C00022000,1,0.16,0.16,0.16,0.16,1765861200000000000,1
O:AAL260320C00023000,1,0.1,0.1,0.1,0.1,1765861200000000000,1
O:AAL260320C00024000,3,0.06,0.08,0.08,0.06,1765861200000000000,3
O:AAL260320C00030000,1,0.02,0.02,0.02,0.02,1765861200000000000,1
O:AAL260320C00035000,20,0.02,0.02,0.02,0.02,1765861200000000000,2
O:AAL260320P00009000,11,0.08,0.05,0.08,0.05,1765861200000000000,3
O:AAL260320P00010000,5,0.12,0.1,0.12,0.1,1765861200000000000,2
O:AAL260320P00012000,25,0.25,0.22,0.25,0.22,1765861200000000000,7
O:AAL260320P00013000,122,0.4,0.35,0.4,0.35,1765861200000000000,13
O:AAL260320P00014000,924,0.73,0.56,0.73,0.55,1765861200000000000,42
O:AAL260320P00015000,186,1.17,0.9,1.17,0.9,1765861200000000000,53
O:AAL260320P00016000,458,1.61,1.33,1.61,1.33,1765861200000000000,69
O:AAL260320P00017000,96,2.34,1.89,2.34,1.88,1765861200000000000,11
O:AAL260320P00020000,5,4.6,4.6,4.6,4.6,1765861200000000000,1
O:AAL260515C00004000,1,12.39,12.39,12.39,12.39,1765861200000000000,1
O:AAL260515C00005000,1,11.42,11.42,11.42,11.42,1765861200000000000,1
O:AAL260515C00010000,10,5.95,5.95,5.95,5.95,1765861200000000000,1
O:AAL260515C00011000,1,5.22,5.22,5.22,5.22,1765861200000000000,1
O:AAL260515C00012000,64,4.3,4.42,4.65,4.3,1765861200000000000,6
O:AAL260515C00013000,33,3.39,3.85,3.85,3.39,1765861200000000000,5
O:AAL260515C00014000,306,2.7,3.09,3.16,2.7,1765861200000000000,6
O:AAL260515C00015000,22,2.42,2.35,2.52,2.35,1765861200000000000,8
O:AAL260515C00016000,28,1.65,2.01,2.01,1.65,1765861200000000000,12
O:AAL260515C00017000,85,1.25,1.57,1.57,1.25,1765861200000000000,15
O:AAL260515C00018000,182,0.91,1.18,1.18,0.91,1765861200000000000,12
O:AAL260515C00019000,30,0.75,0.89,0.89,0.75,1765861200000000000,19
O:AAL260515C00020000,17,0.55,0.66,0.68,0.55,1765861200000000000,15
O:AAL260515P00009000,34,0.11,0.11,0.11,0.1,1765861200000000000,5
O:AAL260515P00010000,110,0.16,0.18,0.18,0.16,1765861200000000000,4
O:AAL260515P00011000,2,0.31,0.26,0.31,0.26,1765861200000000000,2
O:AAL260515P00012000,57,0.41,0.41,0.43,0.41,1765861200000000000,8
O:AAL260515P00013000,564,0.7,0.62,0.71,0.61,1765861200000000000,17
O:AAL260515P00014000,1695,0.98,0.93,0.99,0.9,1765861200000000000,26
O:AAL260515P00015000,28,1.37,1.26,1.46,1.25,1765861200000000000,19
O:AAL260515P00016000,33,1.75,1.74,1.75,1.74,1765861200000000000,2
O:AAL260515P00017000,22,2.46,2.47,2.47,2.46,1765861200000000000,6
O:AAL260515P00018000,3,3,3,3,3,1765861200000000000,1
O:AAL260618C00008000,5,7.9,8.1,8.1,7.9,1765861200000000000,2
O:AAL260618C00010000,53,6,6.2,6.4,5.99,1765861200000000000,10
O:AAL260618C00012000,123,4.18,4.75,4.8,4.18,1765861200000000000,12
O:AAL260618C00015000,114,2.2,2.62,2.71,2.2,1765861200000000000,31
O:AAL260618C00017000,265,1.4,1.73,1.75,1.4,1765861200000000000,44
O:AAL260618C00020000,142,0.67,0.8,0.81,0.67,1765861200000000000,14
O:AAL260618C00022000,100,0.36,0.49,0.5,0.36,1765861200000000000,3
O:AAL260618C00025000,3,0.2,0.2,0.2,0.2,1765861200000000000,1
O:AAL260618C00030000,11,0.08,0.08,0.08,0.08,1765861200000000000,2
O:AAL260618C00035000,75,0.04,0.04,0.04,0.04,1765861200000000000,3
O:AAL260618P00001000,2,0.04,0.02,0.04,0.02,1765861200000000000,2
O:AAL260618P00008000,3,0.12,0.12,0.12,0.12,1765861200000000000,1
O:AAL260618P00010000,91,0.25,0.23,0.25,0.22,1765861200000000000,16
O:AAL260618P00012000,36,0.52,0.5,0.54,0.5,1765861200000000000,8
O:AAL260618P00015000,12,1.63,1.41,1.63,1.41,1765861200000000000,6
O:AAL260618P00017000,44,2.74,2.4,2.74,2.4,1765861200000000000,12
O:AAL260618P00020000,8,4.56,4.56,4.56,4.56,1765861200000000000,1
O:AAL260618P00022000,1,6.53,6.53,6.53,6.53,1765861200000000000,1
O:AAL260918C00008000,2,8.2,8.2,8.2,8.2,1765861200000000000,1
O:AAL260918C00010000,3,6.15,6.15,6.15,6.15,1765861200000000000,2
O:AAL260918C00012000,37,4.45,5.1,5.15,4.45,1765861200000000000,8
O:AAL260918C00015000,25,3.05,3.05,3.05,3.05,1765861200000000000,1
O:AAL260918C00017000,1651,2.15,2.26,2.3,2.13,1765861200000000000,97
O:AAL260918C00020000,16,1.03,1.24,1.24,1.03,1765861200000000000,3
O:AAL260918C00022000,2,0.7,0.7,0.7,0.7,1765861200000000000,2
O:AAL260918C00025000,22,0.45,0.48,0.48,0.45,1765861200000000000,4
O:AAL260918C00030000,2,0.18,0.18,0.18,0.18,1765861200000000000,1
O:AAL260918P00012000,15,0.8,0.74,0.8,0.74,1765861200000000000,2
O:AAL260918P00015000,35,1.88,1.75,1.88,1.75,1765861200000000000,10
O:AAL260918P00030000,1,14.55,14.55,14.55,14.55,1765861200000000000,1
O:AAL261218C00008000,3,8.1,8.35,8.35,8.1,1765861200000000000,2
O:AAL261218C00012000,41,4.92,5.4,5.41,4.92,1765861200000000000,8
O:AAL261218C00015000,391,3.5,3.6,3.63,3.39,1765861200000000000,20
O:AAL261218C00017000,17,2.59,2.65,2.65,2.48,1765861200000000000,7
O:AAL261218C00020000,189,1.5,1.72,1.72,1.5,1765861200000000000,14
O:AAL261218C00022000,5,0.95,0.95,0.95,0.95,1765861200000000000,1
O:AAL261218C00025000,129,0.63,0.69,0.75,0.63,1765861200000000000,11
O:AAL261218C00027000,52,0.53,0.55,0.55,0.53,1765861200000000000,5
O:AAL261218C00030000,1,0.35,0.35,0.35,0.35,1765861200000000000,1
O:AAL261218C00035000,18,0.15,0.18,0.18,0.15,1765861200000000000,4
O:AAL261218P00005000,78,0.11,0.08,0.11,0.08,1765861200000000000,2
